Episode,Reward,CPU_Level,Agent_Stock,CPU_Stock,Actor_Loss,Critic_Loss,Entropy
339,-42.108234,9,0,3,0.00629019799331824,2.9486475316807628,1.7508817513783772
340,-37.787163,9,0,3,0.024855030328035356,3.622621471807361,1.7108521223068238
341,-38.916325,9,0,3,-0.04214055596717766,1.432632246187755,1.7247589571135384
342,-5.2423496,9,2,0,-0.005627598613500595,0.9565874680876731,1.7990901708602904
343,-39.797497,9,0,4,-0.02834151664541827,1.989655241370201,1.7564983632829454
344,-19.757036,9,0,2,-0.01127615620692571,0.8294394853214423,1.8184203465779623
345,-34.76747,9,0,3,-0.018817583077179734,1.3472354093100876,1.8385497629642487
346,-34.456573,9,0,3,-0.05985966815867207,2.6492521703581917,1.7559469829906116
347,-48.36365,9,0,4,-0.002430461967984835,8.975742836793264,1.7797947923342388
348,-29.590107,9,0,2,-0.02075359597802162,0.8683682856591124,1.7868966115148444
349,-31.394669,9,0,3,0.013470368832349778,1.063322664797306,1.8160451889038085
350,-33.892036,9,0,3,-0.024520143697207623,1.7664077129553666,1.9028018279509111
351,-40.584446,9,0,3,-0.02941448258405382,2.3290383531288668,1.9123989885503596
352,-40.356274,9,0,4,-0.008802425323261155,2.2493341147071786,1.8914254506429036
353,-36.233093,9,0,4,-0.048536062240600586,1.515497048281961,1.856984814008077
354,-36.99774,9,0,3,-0.008100070680181185,1.2186763612553477,1.8591058353583019
355,-26.583591,9,0,2,-0.0031893696312023244,1.2824125283843149,1.8195438488670017
356,-48.05611,9,0,4,0.028040837230426923,4.097129203113062,1.8380963546889169
357,-36.730663,9,0,4,-0.02844908886722156,1.898583420153175,1.88112131186894
358,-44.92331,9,0,4,0.049858255710984976,6.182863016213689,1.7720858028956823
359,-33.04123,9,0,3,-0.0311767621897161,2.376048933714628,1.8380832473436992
360,-35.7041,9,0,3,-0.011129249083368402,0.8567096932153953,1.8728710412979126
361,-43.921654,9,0,4,0.03298218362033367,3.474036493524909,1.8381678581237793
362,-31.649216,9,0,3,-0.02111233298977216,0.7655290468285482,1.949946141242981
363,-31.680653,9,0,2,0.0009907442145049572,2.1975776742522917,1.9779066046079
364,-36.872795,9,0,3,0.0023391278726714,2.4625840419238165,1.9801513041768755
365,-31.6829,9,0,4,-0.0015099430456757545,0.9197074403055012,2.0218682289123535
366,-32.27124,9,0,3,-0.010850480912874142,2.47114191038741,2.0014048947228327
367,-32.67965,9,0,3,0.0016826252852167403,0.5478993388158935,1.9846063596861703
368,-29.315222,9,0,2,0.02190435938537121,3.093201048920552,1.9347244501113892
369,-38.13546,9,0,3,0.021677841991186143,2.5841438790783284,1.9366894125938416
370,-27.2971,9,0,2,-0.02245212851890496,1.211501014551946,1.937009062085833
371,-37.050762,9,0,3,0.019869022410024296,1.9534780035980723,1.8991276025772095
372,-31.963308,9,0,3,-0.01175990141928196,1.5713163803924213,1.8867866884578357
373,-23.759827,9,0,1,-0.03580125558533167,0.7811584868223259,1.904570366206922
374,-34.28213,9,0,3,0.01612339512659953,1.8276388516219764,1.8778602526738093
375,-34.3916,9,0,3,0.009958542805785934,2.581627197253207,1.9261031250158946
376,-46.958847,9,0,4,-0.025239773094654083,5.050227689743042,1.9443689346313477
377,-38.21834,9,0,3,-0.003236562545810427,1.7047556806355715,1.9286165237426758
378,-39.77475,9,0,4,0.022911879958377943,1.1489341970947053,1.9620557890997992
379,-37.91754,9,0,3,-0.016107463588317234,2.4508249908685684,1.9878019591172535
380,-29.568064,9,0,3,0.023128443133706846,1.5049026810874542,1.987639832496643
381,-39.780933,9,0,4,0.0030224371002987027,4.6883636261336505,1.9841850847005844
382,-33.921425,9,0,2,-0.016976002945254247,0.9264106273651123,1.9628092130025228
383,-35.734814,9,0,3,-0.012725773625648938,1.174661675718828,2.0061441293129554
384,-27.692219,9,0,2,0.002312893342030676,0.7802861492688719,2.017690288393121
385,-31.532349,9,0,2,-0.012961813601058176,2.8406244443862567,2.0143333077430725
386,-43.939384,9,0,4,-0.019348464906215668,3.092493363842368,1.9933993816375732
387,-40.34668,9,0,3,0.0007472669705748558,3.0316165652126075,2.017232155799866
388,-33.77513,9,0,3,-0.02968062972649932,1.5330411617954571,1.9803819457689922
389,-29.997442,9,0,3,-0.0367101039737463,0.8385504442625321,1.8423857597204356
390,-37.050373,9,0,4,-0.040182853738466896,1.9323021193345389,1.7750444491704305
391,-37.86863,9,0,4,-0.034584831446409225,3.4647575951447442,1.8271748168127877
392,-39.636093,9,0,4,-0.01588486797279782,1.637621332373884,1.7223097218407526
393,-39.239643,9,0,4,0.018413000340972627,2.3982353104012355,1.7321496180125646
394,-24.183632,9,0,2,-0.07987694752713044,2.006597839295864,1.7262891034285228
395,-23.832447,9,0,3,-0.02365616482815572,0.47326161792235716,1.7782589112009322
396,-32.536465,9,0,3,-0.023322942201048136,1.274751238990575,1.8234888315200806
397,-35.26852,9,0,3,-0.050507981744077474,2.41020419779751,1.7825231552124023
398,-28.14391,9,0,3,-0.028083356221516927,0.5289558595046401,1.729107403755188
399,-28.703623,9,0,3,-0.05241841794922948,0.9429144039750099,1.606085753440857
400,-33.68273,9,0,3,-0.03050361254083162,1.6283984619446776,1.6038195328278975
401,-43.47146,9,0,4,-0.021159695461392403,5.10865826656421,1.6976176500320435
402,-34.69451,9,0,4,-0.029857125810601494,1.3075987128540874,1.6981674324382434
403,-18.82785,9,0,1,-0.046891131826365985,1.1577238822355866,1.7472041646639507
404,-25.233957,9,0,2,-0.02945259794154588,0.6478411340538193,1.7049239312901217
405,-39.15267,9,0,4,-0.020502968292151178,2.429862680179732,1.7212823969977242
406,-33.795135,9,0,3,-0.01920830630339109,1.1802378517503922,1.6887755485681386
407,-42.522896,9,0,4,-0.06484967870637774,1.8782676640897988,1.5905511498451232
408,-40.05072,9,0,3,-0.05254585448313843,2.1254233799197455,1.5786598487333818
409,-29.731424,9,0,4,-0.0751068006373114,0.7291586870948473,1.424717989232805
410,-25.078905,9,0,2,-0.04692833696802457,0.6199238372345766,1.5015085538228352
411,-34.37796,9,0,3,-0.023900034992645185,2.0062675904482603,1.4721484780311584
412,-36.683365,9,0,3,-0.03301822592038661,2.144135530863423,1.4682735204696655
413,-22.19501,9,0,2,-0.08929714746773243,1.0531470113648818,1.546361703139085
414,-42.661636,9,0,4,0.00798264125155078,4.43824113946822,1.5265504121780396
415,-30.126982,9,0,3,0.0015517241106583523,0.7114808304378619,1.539868033849276
416,-46.14374,9,0,4,0.0216213906449931,7.056975234832082,1.5851665394646781
417,-26.83723,9,0,3,-0.0004536728732861005,0.7101259185717657,1.6896588435539832
418,-38.454945,9,0,3,-0.02908133648868118,1.689407983262624,1.733626059123448
419,-30.20262,9,0,4,-0.006752674564874421,0.6480433313796917,1.7269528309504192
420,-28.897697,9,0,2,-0.018538252704522827,2.543874581767754,1.728324835950678
421,-40.08279,9,0,4,-0.025771450996398926,2.253679419308901,1.7124210119247436
422,-29.300339,9,0,3,-0.007581507213986837,1.5568364061630116,1.7451441287994385
423,-25.153805,9,0,3,-0.003322610800916498,0.8815935896709561,1.7377928603779187
424,-32.325287,9,0,3,0.027262255316600204,2.3526283315732144,1.7253083512187004
425,-38.62894,9,0,3,-0.01350668016821146,1.814755268022418,1.7270973801612854
426,-41.264885,9,0,4,0.01017043792775699,5.851798762434295,1.7189575604030065
427,-35.337963,9,0,4,-0.025243576305607956,0.6420133591163903,1.7441895703474681
428,-36.610985,9,0,3,-0.05843763532383101,2.408759724880968,1.6178411160196577
429,-38.735443,9,0,4,0.03486776953706375,1.083968313697439,1.4566048383712769
430,-36.226433,9,0,4,-0.036276282742619514,1.8708898135357432,1.5762671364678278
431,-33.805244,9,0,3,0.0059499751776456835,0.9069377521673838,1.71178986231486
432,-28.923065,9,0,3,0.02954463694583286,2.431183281947266,1.7864720604636453
433,-33.904762,9,0,3,-0.03572602652841144,1.7818206941915884,1.8381207519107394
434,-33.142525,9,0,3,0.027373249797771376,1.85534846658508,1.863766719897588
435,-45.941944,9,0,4,-0.035670894756913187,2.6408627167344094,1.8636351466178893
436,-28.374638,9,0,3,0.0022076204080473294,1.0370908284729177,1.9128177707845515
437,-31.41464,9,0,3,-0.008050802163779736,1.172883018319096,1.943691917828151
438,-32.35576,9,0,3,-0.003166339918971062,3.2398571792989967,1.9505287885665894
439,-31.635006,9,0,2,0.002446429089953502,1.5846070006489754,1.9698874473571777
440,-27.624352,9,0,3,-0.006493817676197399,1.4993400727822022,1.9754535501653498
441,-36.22415,9,0,4,-0.016204657176366218,0.41075584578972596,1.9665116163400502
442,-35.55927,9,0,3,0.05230981784944351,1.0715357836049337,1.9689468420468843
443,-7.0116134,9,1,0,0.017381812711911544,1.2919144361679042,1.959845815386091
444,-28.656313,9,0,3,-0.015252554168303808,0.9486858444288373,2.0264907677968345
445,-22.482946,9,0,2,-0.007453305274248123,1.607550981392463,2.018801140785217
446,-25.057789,9,0,2,-0.010590613287474428,0.7138043237583978,2.0610564265932356
447,-27.933365,9,0,2,-0.0031441577843257357,1.1399639043956995,2.0216246587889537
448,-38.25874,9,0,4,-0.002191135452853309,3.0909905114935503,2.015377653969659
449,-16.920235,9,0,2,0.01363721045737083,0.6602229650777119,2.047982069162222
450,-34.44658,9,0,3,0.027806284940905042,1.5756127254830465,2.004833539326986
451,-32.14425,9,0,4,-0.015814298763871193,0.47392079657451675,2.018667632883245
452,-28.164476,9,0,2,-0.01744316576514393,1.4733508955687284,2.054405003786087
453,-34.404522,9,0,3,-0.00835444830590859,1.6857179459184408,2.02552858988444
454,-30.026379,9,0,3,-0.01006792045452378,1.390039959075776,2.012302127751437
455,-27.243221,9,0,2,-0.023335805473228294,1.9412170980746548,2.0332515637079873
456,-26.667576,9,0,2,0.0038883422634431292,0.8773567615342992,2.0386314562388828
457,-35.470757,9,0,3,0.024152789109696943,2.124025548187395,2.027176082134247
458,-36.059307,9,0,3,0.003239110450853001,2.822729616341266,2.064931186762723
459,-26.458282,9,0,2,-0.01994308172480056,0.7952028461977055,2.1007928471816215
460,-27.826387,9,0,2,0.0017906361156039769,1.7863424037479692,2.0733922322591147
461,-35.47083,9,0,4,-0.008166240528225899,1.0504821315407753,2.0699980755647025
462,-33.566868,9,0,4,0.005942789604887366,2.0610057883895934,2.064093232154846
463,-32.24128,9,0,3,0.006998908892273903,1.0098704427480698,2.0655324459075928
464,-37.452133,9,0,3,0.021355990320444107,2.2459885962307453,2.057909941673279
465,-29.922596,9,0,3,0.0028355944901704787,0.5898801359037559,2.0708150068918862
466,-30.479618,9,0,2,-0.013115080500332018,1.0922177601605654,2.0610514680544534
467,-31.263372,9,0,2,0.0041495388881726694,0.5505086773667823,2.085385810245167
468,-43.090927,9,0,4,-0.022414433149000008,4.748676210641861,2.0769327878952026
469,-38.014576,9,0,4,-0.006906027504010126,1.5254771199077368,2.0686509370803834
470,-42.25261,9,0,3,0.012082040043813842,3.583439520427159,2.051720551082066
471,-31.031292,9,0,3,-0.001261399212208661,1.0302954681894996,2.0582165067846123
472,-25.909351,9,0,3,-0.009042300439129273,0.7896189466118813,2.066204329331716
473,-31.856607,9,0,4,0.004096463229507208,1.3087857546284796,2.0767516136169433
474,-28.584717,9,0,2,0.006165169518102299,1.6903602535074407,2.0620933337645098
475,-40.49286,9,0,3,-0.007857263257557695,2.6160494949329984,2.082271998578852
476,-32.68968,9,0,3,-0.024606505874544382,2.1904731329220035,2.0772130886713662
477,-38.00972,9,0,4,-0.013926665065810084,3.3554341518320143,2.058621495962143
478,-39.1851,9,0,3,0.018642233218997717,2.553130030632019,2.0401736199855804
479,-33.3192,9,0,3,0.01515503159978173,1.4222874878482386,2.0505117177963257
480,-29.15052,9,0,2,0.007148719547937314,2.6349806673824787,2.0896629989147186
481,-29.630539,9,0,3,-0.014972143044525927,1.0241053266958757,2.0685361081903633
482,-35.4867,9,0,4,0.004156453162431717,1.4569215193390845,2.0565340876579286
483,-14.124878,9,1,0,-0.004454759880900383,2.2583379074931145,2.026255204127385
484,-34.297264,9,0,3,-0.0031268813957770667,1.7160674634079138,2.065341337521871
485,-26.770197,9,0,2,-0.005337942052971233,1.3095161064781926,2.0812520547346636
486,-6.2110577,9,1,0,-0.012235840250338827,1.21445098732199,2.091170140675136
487,-37.92832,9,0,3,-0.014604033591846624,1.0189244449138641,2.0691363910833993
488,-33.157066,9,0,3,-0.006944960413070826,1.7009427260894041,2.066303198154156
489,-24.928268,9,0,3,0.0044695887093742686,0.5316136758774519,2.0628578066825867
490,-25.290989,9,0,3,-0.008936766248482924,0.6131923382098858,2.0898712231562686
491,-31.653248,9,0,3,-0.0249861940741539,0.8063689323763052,2.070633554458618
492,-19.766281,9,0,2,-0.012188901007175446,0.4448419904336333,2.0324369788169863
493,-32.32553,9,0,2,-0.009222599478172404,2.205953952989408,2.0417646936007907
494,-24.724401,9,0,2,-0.03511947973553712,0.8467695886113992,2.067430794239044
495,-36.391613,9,0,3,-0.009046409693029191,2.896917319132222,2.0576239426930747
496,-35.204517,9,0,3,0.010269054713157507,1.107929245927013,2.095488135631268
497,-33.53419,9,0,3,0.006975340402939103,2.1593324301595036,2.097532120617953
498,-30.158361,9,0,3,0.0010617480359294198,1.502223408019001,2.076954733241688
499,-30.206682,9,0,3,0.00885247209897408,1.5384398693075547,2.060575540249164
500,-35.931587,9,0,3,0.010968242771923542,3.830210506916046,2.0603642612695694
